group,group_title,name,type,default,scope,consistency,aliases,deprecated,deprecated_message,const,description
12-ufs-backends,UFS 各存储后端 (OSS/GCS/HDFS/OBS/COS/TOS/...),fs.oss.accessKeySecret,string,,SERVER,ENFORCE,,,,OSS_SECRET_KEY,The secret key of OSS bucket.
12-ufs-backends,UFS 各存储后端 (OSS/GCS/HDFS/OBS/COS/TOS/...),fs.oss.endpoint,string,,SERVER,ENFORCE,,,,OSS_ENDPOINT_KEY,The endpoint key of OSS bucket.
12-ufs-backends,UFS 各存储后端 (OSS/GCS/HDFS/OBS/COS/TOS/...),fs.tos.accessKeyId,string,,SERVER,ENFORCE,,,,TOS_ACCESS_KEY,The access key of TOS bucket.
12-ufs-backends,UFS 各存储后端 (OSS/GCS/HDFS/OBS/COS/TOS/...),fs.tos.accessKeySecret,string,,SERVER,ENFORCE,,,,TOS_SECRET_KEY,The secret key of TOS bucket.
12-ufs-backends,UFS 各存储后端 (OSS/GCS/HDFS/OBS/COS/TOS/...),fs.tos.endpoint,string,,SERVER,ENFORCE,,,,TOS_ENDPOINT_KEY,The endpoint key of TOS bucket.
12-ufs-backends,UFS 各存储后端 (OSS/GCS/HDFS/OBS/COS/TOS/...),fs.tos.region,string,,SERVER,ENFORCE,,,,TOS_REGION,The region name of TOS bucket.
13-coordinator-master,Coordinator / Master 元数据与调度,<unresolved:MASTER_MOUNT_TABLE_ROOT_ALLUXIO>,,"""/""",MASTER,ENFORCE,,,,MASTER_MOUNT_TABLE_ROOT_ALLUXIO,Alluxio root mount point.
13-coordinator-master,Coordinator / Master 元数据与调度,<unresolved:MASTER_MOUNT_TABLE_ROOT_OPTION>,,,MASTER,ENFORCE,,,,MASTER_MOUNT_TABLE_ROOT_OPTION,Configuration for the UFS of Alluxio root mount point.
13-coordinator-master,Coordinator / Master 元数据与调度,<unresolved:MASTER_MOUNT_TABLE_ROOT_READONLY>,,false,MASTER,ENFORCE,,,,MASTER_MOUNT_TABLE_ROOT_READONLY,Whether Alluxio root mount point is readonly.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.failure.detection.timeout,duration,"""15s""",ALL,ENFORCE,,,,COORDINATOR_FAILURE_DETECTION_TIMEOUT,The timeout to consider a coordinator failure in membership failure detection.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.global.file.index.enabled,boolean,false,MASTER,WARN,,,,COORDINATOR_GLOBAL_FILE_INDEX_ENABLED,"If enabled, the coordinator will maintain the global file index and keep in sync during load/free/rebalance."
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.global.file.index.type,enum,MetastoreType.ROCKS,MASTER,WARN,,,,COORDINATOR_GLOBAL_FILE_INDEX_TYPE,The global file index metadata type (rocks/heap)
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.job.meta.store.type,enum,MetastoreType.ROCKS,MASTER,WARN,,,,COORDINATOR_JOB_META_STORE_TYPE,The job metadata type (rocks/etcd)
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.rebalance.job.history.max.retained,int,20,MASTER,WARN,,,,COORDINATOR_REBALANCE_JOB_HISTORY_MAX_RETAINED,"The maximum number of finished rebalance jobs retained in etcd. When a new rebalance job is launched, older finished jobs beyond this limit are deleted, oldest first. A value of 0 or less disables pruning (unbounded history). Each retained job record is roughly 5-10 KB for a small membership change and up to about 1-2 MB for a large replace across many workers; the retained history occupies approximately this count multiplied by the per-job size in etcd."
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.rebalance.job.worker.timeout,duration,"""60s""",MASTER,WARN,,,,COORDINATOR_REBALANCE_JOB_WORKER_TIMEOUT,The worker timeout of the rebalance job.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.scheduler.fast.refill.enabled,boolean,false,MASTER,WARN,alluxio.coordinator.fast.scheduler.node.enable; alluxio.master.fast.scheduler.node.enable,,,COORDINATOR_SCHEDULER_FAST_REFILL_ENABLED,"If true, the coordinator refills a job's per-worker tasks up to x active workers (x the disorder tolerance) instead of a fixed 3, giving higher concurrency and slow-node tolerance on the distributed-load path."
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.scheduler.sync.job.threads.max,int,128,MASTER,,,,,COORDINATOR_SCHEDULER_SYNC_JOB_THREADS_MAX,"The number of workers that can register at the same time. Others will wait and retry until they are granted a RegisterLease. If you observe pressure on the master when many workers start up and register, tune down this parameter."
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.task.logging.threshold,duration,"""1min""",MASTER,IGNORE,,,,JOB_TASK_LOGGING_THRESHOLD,"When the task execution time exceeds the threshold,the call log is recorded."
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.write.cache.async.persist.scan.inode.period,duration,"""10min""",SERVER,,,,,WRITE_CACHE_ASYNC_PERSIST_SCAN_INODE_PERIOD,The period for scanning inodes for async persist.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.write.cache.async.persist.scan.inode.threads,int,8,SERVER,,,,,WRITE_CACHE_ASYNC_PERSIST_SCAN_INODE_THREADS,The number of threads used for scanning inodes for async persist.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.write.cache.async.replica.check.scan.inode.period,duration,"""30min""",SERVER,,,,,WRITE_CACHE_ASYNC_REPLICA_CHECK_SCAN_INODE_PERIOD,The period for scanning inodes for async replica check.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.write.cache.async.replica.check.scan.inode.threads,int,8,SERVER,,,,,WRITE_CACHE_ASYNC_REPLICA_CHECK_SCAN_INODE_THREADS,The number of threads used for scanning inodes for async replica check.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.write.cache.async.replica.check.worker.offline.grace.period,duration,"""30min""",SERVER,,,,,WRITE_CACHE_ASYNC_REPLICA_CHECK_WORKER_OFFLINE_GRACE_PERIOD,The grace period before a lost worker triggers replica recovery. Workers that have been offline for less than this duration are still considered online for replica check purposes.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.write.cache.background.tasks.enabled,boolean,true,SERVER,,,,,WRITE_CACHE_BACKGROUND_TASKS_ENABLED,Whether enabled write cache background tasks.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.write.cache.background.tasks.worker.rpc.threads,int,128,SERVER,,,,,WRITE_CACHE_BACKGROUND_TASKS_WORKER_RPC_THREADS,The number of threads used for write cache background tasks worker RPCs.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.write.cache.check.ufs.orphan.file.period,duration,"""6h""",SERVER,,,,,WRITE_CACHE_CHECK_UFS_ORPHAN_FILE_PERIOD,The period for checking UFS orphan files.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.write.cache.check.ufs.orphan.file.threads,int,8,SERVER,,,,,WRITE_CACHE_CHECK_UFS_ORPHAN_FILE_THREADS,The number of threads used for checking UFS orphan files.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.write.cache.clean.invalid.locks.period,duration,"""6h""",SERVER,,,,,WRITE_CACHE_CLEAN_INVALID_LOCKS_PERIOD,The period for cleaning invalid locks in write cache.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.write.cache.cleanup.invalid.locks.grace.duration,duration,"""24h""",SERVER,,,,,WRITE_CACHE_CLEANUP_INVALID_LOCKS_GRACE_DURATION,The grace duration before cleaning up invalid locks in write cache.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.write.cache.cleanup.temp.promote.file.grace.duration,duration,"""1h""",SERVER,,,,,WRITE_CACHE_CLEANUP_TEMP_PROMOTE_FILE_GRACE_DURATION,The grace duration before cleaning up temporary promote files.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.write.cache.cleanup.temp.promote.file.period,duration,"""1min""",SERVER,,,,,WRITE_CACHE_CLEANUP_TEMP_PROMOTE_FILE_PERIOD,The period for cleaning up temporary promote files.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.write.cache.cleanup.ufs.orphan.file.grace.duration,duration,"""24h""",SERVER,,,,,WRITE_CACHE_CLEANUP_UFS_ORPHAN_FILE_GRACE_DURATION,The grace duration before cleaning up UFS orphan files.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.coordinator.write.cache.trash.gc.ttl,duration,"""1h""",SERVER,,,,,WRITE_CACHE_TRASH_GC_TTL,The minimum time a soft-deleted inode must remain in trash before being garbage collected. This grace period allows page store file cleanup to read write logs before they are removed.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.job.batch.size,int,200,MASTER,,,,,JOB_BATCH_SIZE,The number of tasks would be included in a job request.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.job.cleanup.interval,duration,"""1H""",MASTER,,,,,JOB_CLEANUP_INTERVAL,"The interval for the periodic cleanup of finished jobs from the job metastore. This process removes jobs that are in a terminal state (e.g., SUCCEEDED, FAILED, STOPPED) to prevent the metastore from growing indefinitely with historical job records."
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.job.get.worker.cached.bytes.timeout,duration,"""10min""",CLIENT,IGNORE,,,,JOB_GET_WORKER_CACHED_BYTES_TIMEOUT,The timeout that job get worker cached bytes.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.job.load.partition.enabled,boolean,false,ALL,,alluxio.dora.file.partition.read.enabled,,,JOB_LOAD_PARTITION_ENABLED,Whether to enable partitioned reads of files during load. A partition is a contiguous subset of a file loaded independently by a worker.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.job.load.partition.size,dataSize,"""64MB""",ALL,,alluxio.dora.file.partition.size,,,JOB_LOAD_PARTITION_SIZE,Size of a file partition during load.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.job.load.sub.task.retry.timeout,duration,"""60s""",MASTER,,,,,JOB_LOAD_SUB_TASK_RETRY_TIMEOUT,The timeout for a load subtask to be retried.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.job.max.concurrent.capacity,long,-1,MASTER,,,,,JOB_MAX_CONCURRENT_CAPACITY,The maximum concurrency of all current jobs.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.job.retention.time,duration,"""7d""",MASTER,,,,,JOB_RETENTION_TIME,The length of time the Alluxio should save information about completed jobs before they are discarded.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.job.ufs.status.pool.max.size,int,64,MASTER,,,,,JOB_LOAD_UFS_STATUS_POOL_MAX_SIZE,The max size of loading ufs status pool.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.job.ufs.status.pool.min.size,int,8,MASTER,,,,,JOB_LOAD_UFS_STATUS_POOL_MIN_SIZE,The min size of loading ufs status pool.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.bind.host,string,"""0.0.0.0""",MASTER,,,,,MASTER_BIND_HOST,The hostname that Alluxio master binds to.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.disorder.task.tolerance.percentage,double,0.3,MASTER,WARN,alluxio.coordinator.disorder.task.tolerance.percentage,,,MASTER_DISORDER_TASK_TOLERANCE_PERCENTAGE,The coordinator's scheduling tolerance will be adjusted.Scheduling will be paused once the number of slow tasks exceeds this tolerance.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.dora.load.job.failed.file.list.dir,string,"format(""${%s}/job_results/load"", Name.WORK_DIR)",SERVER,IGNORE,alluxio.coordinator.dora.load.job.failed.file.list.dir,,,MASTER_DORA_LOAD_JOB_FAILED_FILE_LIST_DIR,The directory to store failed file list of a distributed load job.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.dora.load.job.retry.dlq.capacity,int,1_000_000,SERVER,WARN,alluxio.coordinator.dora.load.job.retry.dlq.capacity,,,MASTER_DORA_LOAD_JOB_RETRY_DLQ_CAPACITY,"The capacity of the dead letter queue we persist failed tasks in memory for retrying purpose. Once the queue is full, failed subtasks will not retryand will just fail. On average one subtask takes up 0.5KB in memory. Properly set this property to avoid OOM."
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.dora.load.job.subtask.max.retry.attempts,int,5,MASTER,WARN,,,,MASTER_DORA_LOAD_JOB_SUBTASK_MAX_RETRY_ATTEMPTS,Maximum retry attempts per load subtask before it is marked as permanently failed. Increase to better tolerate transient worker overload such as RESOURCE_EXHAUSTED rejections during high-concurrency loads on a small worker pool. Set to 1 to restore the legacy single-retry behavior. Read at master startup; requires a master restart to apply.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.dora.load.job.total.failure.count.threshold,int,-1,SERVER,WARN,alluxio.coordinator.dora.load.job.total.failure.count.threshold,,,MASTER_DORA_LOAD_JOB_TOTAL_FAILURE_COUNT_THRESHOLD,The load job total load failure count threshold. -1 means never fail.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.dora.load.job.total.failure.ratio.threshold,double,1.00,SERVER,WARN,alluxio.coordinator.dora.load.job.total.failure.ratio.threshold,,,MASTER_DORA_LOAD_JOB_TOTAL_FAILURE_RATIO_THRESHOLD,"The load job total load failure ratio threshold (0,1). 1.00 means never fail."
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.file.async.persist.handler,string,"""alluxio.master.file.async.DefaultAsyncPersistHandler""",MASTER,ENFORCE,,,,MASTER_FILE_ASYNC_PERSIST_HANDLER,The handler for processing the async persistence requests.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.filesystem.liststatus.result.message.length,int,10000,MASTER,WARN,,,,MASTER_FILE_SYSTEM_LISTSTATUS_RESULTS_PER_MESSAGE,Count of items on each list-status response message.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.heartbeat.timeout,duration,"""10min""",MASTER,WARN,,,,MASTER_HEARTBEAT_TIMEOUT,Timeout between leader master and standby master indicating a lost master.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.hostname,string,,ALL,,alluxio.coordinator.hostname,,,MASTER_HOSTNAME,The hostname of Alluxio master.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.jvm.monitor.enabled,boolean,true,MASTER,WARN,,,,MASTER_JVM_MONITOR_ENABLED,Whether to enable start JVM monitor thread on the master. This will start a thread to detect JVM-wide pauses induced by GC or other reasons.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.metastore.dir,string,"format(""${%s}/metastore"", Name.WORK_DIR)",MASTER,WARN,alluxio.coordinator.metastore.dir,,,MASTER_METASTORE_DIR,The metastore work directory. Only some metastores need disk.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.metastore.dir.job,string,"String.format(""${%s}"", Name.MASTER_METASTORE_DIR)",MASTER,WARN,,,,MASTER_METASTORE_DIR_JOB,"If the metastore is ROCKS, this property controls where the RocksDB stores job metadata. This property defaults to . And it can be used to change job metadata storage path to a different disk to improve RocksDB performance."
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.metastore.rocks.exclusive.lock.timeout,duration,"""10s""",MASTER,WARN,,,,MASTER_METASTORE_ROCKS_EXCLUSIVE_LOCK_TIMEOUT,"Before RocksDB is shut down/restarted/restored, Master will wait for ongoing operations to complete/abort. This timeout specifies how long to wait before forcing the action. Then the leftover operations will fail. Normally the wait will be short, because when master fails over/shuts down/replays journal, all other concurrent operations should have been stopped. This is just one extra safety guard. Therefore we do not recommend setting this manually."
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.metastore.rocks.parallel.backup,boolean,false,MASTER,WARN,,,,MASTER_METASTORE_ROCKS_PARALLEL_BACKUP,Whether to checkpoint rocksdb in parallel using the number of threads set by %s.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.metastore.rocks.parallel.backup.threads,int,,MASTER,WARN,,,,MASTER_METASTORE_ROCKS_PARALLEL_BACKUP_THREADS,The number of threads used by backing up rocksdb in parallel.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.network.flowcontrol.window,dataSize,"""2MiB""",MASTER,WARN,,,,MASTER_NETWORK_FLOWCONTROL_WINDOW,The HTTP2 flow control window used by Alluxio master gRPC connections. Larger value will allow more data to be buffered but will use more memory.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.network.keepalive.time,duration,"""2h""",MASTER,WARN,,,,MASTER_NETWORK_KEEPALIVE_TIME_MS,The amount of time for Alluxio master gRPC server to wait for a response before pinging the client to see if it is still alive.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.network.keepalive.timeout,duration,"""30sec""",MASTER,WARN,,,,MASTER_NETWORK_KEEPALIVE_TIMEOUT_MS,The maximum time for Alluxio master gRPC server to wait for a keepalive response before closing the connection.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.network.max.inbound.message.size,dataSize,"""100MiB""",MASTER,,,,,MASTER_NETWORK_MAX_INBOUND_MESSAGE_SIZE,The maximum size of a message that can be sent to the Alluxio master
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.network.permit.keepalive.time,duration,"""30sec""",MASTER,WARN,,,,MASTER_NETWORK_PERMIT_KEEPALIVE_TIME_MS,Specify the most aggressive keep-alive time clients are permitted to configure. The server will try to detect clients exceeding this rate and when detected will forcefully close the connection.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.persistence.max.total.wait.time,duration,"""1day""",MASTER,,,,,MASTER_PERSISTENCE_MAX_TOTAL_WAIT_TIME_MS,Total wait time for master persistence checker persistence status for files written using ASYNC_THROUGH
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.rpc.executor.core.pool.size,int,500,MASTER,WARN,,,,MASTER_RPC_EXECUTOR_CORE_POOL_SIZE,The number of threads to keep in thread pool of master RPC ExecutorService.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.rpc.executor.fjp.async,boolean,true,MASTER,WARN,,,,MASTER_RPC_EXECUTOR_FJP_ASYNC,"This property is effective when %s is set to ForkJoinPool. if true, it establishes local first-in-first-out scheduling mode for forked tasks that are never joined. This mode may be more appropriate than default locally stack-based mode in applications in which worker threads only process event-style asynchronous tasks."
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.rpc.executor.fjp.min.runnable,int,1,MASTER,WARN,alluxio.master.rpc.executor.min.runnable,,,MASTER_RPC_EXECUTOR_FJP_MIN_RUNNABLE,This property is effective when %s is set to ForkJoinPool. It controls the minimum allowed number of core threads not blocked. A value of 1 ensures liveness. A larger value might improve throughput but might also increase overhead.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.rpc.executor.fjp.parallelism,int,,MASTER,WARN,alluxio.master.rpc.executor.parallelism,,,MASTER_RPC_EXECUTOR_FJP_PARALLELISM,This property is effective when %s is set to ForkJoinPool. It controls the parallelism level (internal queue count) of master RPC ExecutorService.
13-coordinator-master,Coordinator / Master 元数据与调度,alluxio.master.rpc.executor.keepalive,duration,"""60sec""",MASTER,WARN,,,,MASTER_RPC_EXECUTOR_KEEPALIVE,The keep alive time of a thread in master RPC ExecutorServicelast used before this thread is terminated (and replaced if necessary).
